segment_a_price_change,segment_b_price_change,portfolio_acceptance,accepted_revenue,accepted_gross_loss,cost,expected_profit
1.533333333333333492e-01,-8.666666666666666963e-02,6.739467230047904156e-01,6.576401134193472444e+02,4.612852403978338316e+02,-1.963548730215134697e+02,1.963548730215134697e+02
1.600000000000000033e-01,-8.666666666666666963e-02,6.663460311268898373e-01,6.510347270738132011e+02,4.558127422457454259e+02,-1.952219848280677184e+02,1.952219848280677184e+02
1.666666666666666574e-01,-8.666666666666666963e-02,6.586975182201029178e-01,6.442722069695396385e+02,4.503058129528588438e+02,-1.939663940166807379e+02,1.939663940166807379e+02
1.733333333333333670e-01,-8.666666666666666963e-02,6.510116995861169320e-01,6.373639346399284022e+02,4.447720235363889287e+02,-1.925919111035395588e+02,1.925919111035395588e+02
1.800000000000000211e-01,-8.666666666666666963e-02,6.432992997873603347e-01,6.303218189541016727e+02,4.392190956812841023e+02,-1.911027232728175420e+02,1.911027232728175420e+02
1.866666666666666752e-01,-8.666666666666666963e-02,6.355711934235150906e-01,6.231582328137196782e+02,4.336548590993156154e+02,-1.895033737144040913e+02,1.895033737144040913e+02
1.933333333333333293e-01,-8.666666666666666963e-02,6.278383441153096989e-01,6.158859453415498137e+02,4.280872075974076552e+02,-1.877987377441421017e+02,1.877987377441421017e+02
2.000000000000000389e-01,-8.666666666666666963e-02,6.201117424187045923e-01,6.085180503458575458e+02,4.225240543758519607e+02,-1.859939959700056136e+02,1.859939959700056136e+02
2.066666666666666929e-01,-8.666666666666666963e-02,6.124023434145785538e-01,6.010678919098021424e+02,4.169732870928812645e+02,-1.840946048169209064e+02,1.840946048169209064e+02
2.133333333333333470e-01,-8.666666666666666963e-02,6.047210047257134402e-01,5.935489880028749212e+02,4.114427232368983596e+02,-1.821062647659765048e+02,1.821062647659765048e+02
2.200000000000000011e-01,-8.666666666666666963e-02,5.970784257040665510e-01,5.859749530407689235e+02,4.059400663413126154e+02,-1.800348866994563366e+02,1.800348866994563366e+02
2.266666666666666552e-01,-8.666666666666666963e-02,5.894850885072735469e-01,5.783594203301951211e+02,4.004728635596216009e+02,-1.778865567705734918e+02,1.778865567705734918e+02
2.333333333333333648e-01,-8.666666666666666963e-02,5.819512017448045249e-01,5.707159653259972174e+02,3.950484650906440152e+02,-1.756675002353532022e+02,1.756675002353532022e+02
2.400000000000000189e-01,-8.666666666666666963e-02,5.744866473223911862e-01,5.630580305999684469e+02,3.896739859065063456e+02,-1.733840446934621013e+02,1.733840446934621013e+02
2.466666666666666730e-01,-8.666666666666666963e-02,5.671009310498308365e-01,5.553988533751244177e+02,3.843562701902629328e+02,-1.710425831848614564e+02,1.710425831848614564e+02
2.533333333333332993e-01,-8.666666666666666963e-02,5.598031375039790314e-01,5.477513964174543162e+02,3.791018588372496652e+02,-1.686495375802046510e+02,1.686495375802046510e+02
2.600000000000000089e-01,-8.666666666666666963e-02,5.526018895577793355e-01,5.401282830014010869e+02,3.739169603159858752e+02,-1.662113226854152117e+02,1.662113226854152117e+02
2.666666666666667185e-01,-8.666666666666666963e-02,5.455053128998874623e-01,5.325417365779217107e+02,3.688074251223036981e+02,-1.637343114556180126e+02,1.637343114556180126e+02
2.733333333333333171e-01,-8.666666666666666963e-02,5.385210057801533834e-01,5.250035256775914831e+02,3.637787239960951524e+02,-1.612248016814963592e+02,1.612248016814963592e+02
2.800000000000000266e-01,-8.666666666666666963e-02,5.316560141262998140e-01,5.175249144786583884e+02,3.588359300053205629e+02,-1.586889844733378538e+02,1.586889844733378538e+02
2.866666666666667362e-01,-8.666666666666666963e-02,5.249168120887869327e-01,5.101166193640323172e+02,3.539837045383112581e+02,-1.561329148257210591e+02,1.561329148257210591e+02
2.933333333333333348e-01,-8.666666666666666963e-02,5.183092879861473934e-01,5.027887716846757371e+02,3.492262871844108076e+02,-1.535624845002649295e+02,1.535624845002649295e+02
2.999999999999999889e-01,-8.666666666666666963e-02,5.118387355438159814e-01,4.955508868423510762e+02,3.445674894259321945e+02,-1.509833974164188817e+02,1.509833974164188817e+02
-1.000000000000000056e-01,-8.000000000000000167e-02,8.675096809058013836e-01,7.500605929379091776e+02,6.008363022055857527e+02,-1.492242907323233680e+02,1.492242907323233680e+02
-9.333333333333333759e-02,-8.000000000000000167e-02,8.649259556662975967e-01,7.512375401128367685e+02,5.989760200331431861e+02,-1.522615200796936392e+02,1.522615200796936392e+02
-8.666666666666666963e-02,-8.000000000000000167e-02,8.622279561400372216e-01,7.522756671026666027e+02,5.970334603742356876e+02,-1.552422067284309151e+02,1.552422067284309151e+02
-8.000000000000000167e-02,-8.000000000000000167e-02,8.594120260283912849e-01,7.531693246269248903e+02,5.950059906938506629e+02,-1.581633339330742274e+02,1.581633339330742274e+02
-7.333333333333333370e-02,-8.000000000000000167e-02,8.564745325081526417e-01,7.539127876577317693e+02,5.928909953592786906e+02,-1.610217922984530503e+02,1.610217922984530503e+02
-6.666666666666667962e-02,-8.000000000000000167e-02,8.534118830152934709e-01,7.545002718671566981e+02,5.906858877244201267e+02,-1.638143841427364862e+02,1.638143841427364862e+02
-6.000000000000000472e-02,-8.000000000000000167e-02,8.502205434677059248e-01,7.549259520985651761e+02,5.883881232501570366e+02,-1.665378288484080258e+02,1.665378288484080258e+02
-5.333333333333333676e-02,-8.000000000000000167e-02,8.468970579351600136e-01,7.551839829369118888e+02,5.859952136667239984e+02,-1.691887692701879189e+02,1.691887692701879189e+02
-4.666666666666666879e-02,-8.000000000000000167e-02,8.434380697486583145e-01,7.552685214380536536e+02,5.835047421724427750e+02,-1.717637792656108786e+02,1.717637792656108786e+02
-4.000000000000000083e-02,-8.000000000000000167e-02,8.398403440229704753e-01,7.551737520590900203e+02,5.809143796499475911e+02,-1.742593724091424860e+02,1.742593724091424860e+02
-3.333333333333333981e-02,-8.000000000000000167e-02,8.361007915454524708e-01,7.548939138103480673e+02,5.782219018661346581e+02,-1.766720119442134092e+02,1.766720119442134092e+02
-2.666666666666667185e-02,-8.000000000000000167e-02,8.322164939612457513e-01,7.544233296247289218e+02,5.754252076055058751e+02,-1.789981220192230467e+02,1.789981220192230467e+02
-2.000000000000000389e-02,-8.000000000000000167e-02,8.281847301597606847e-01,7.537564379117206954e+02,5.725223376684364212e+02,-1.812341002432841321e+02,1.812341002432841321e+02
-1.333333333333333592e-02,-8.000000000000000167e-02,8.240030037400891683e-01,7.528878262314154881e+02,5.695114946462730359e+02,-1.833763315851424522e+02,1.833763315851424522e+02
-6.666666666666667962e-03,-8.000000000000000167e-02,8.196690714039411851e-01,7.518122669884812694e+02,5.663910633642465200e+02,-1.854212036242348063e+02,1.854212036242348063e+02
0.000000000000000000e+00,-8.000000000000000167e-02,8.151809720941598503e-01,7.505247550074318497e+02,5.631596318612039340e+02,-1.873651231462279156e+02,1.873651231462279156e+02
6.666666666666667962e-03,-8.000000000000000167e-02,8.105370566652787545e-01,7.490205468090248360e+02,5.598160127524095060e+02,-1.892045340566153584e+02,1.892045340566153584e+02
1.333333333333333592e-02,-8.000000000000000167e-02,8.057360178404711082e-01,7.472952013636938773e+02,5.563592647985479971e+02,-1.909359365651459370e+02,1.909359365651459370e+02
2.000000000000000389e-02,-8.000000000000000167e-02,8.007769201771990364e-01,7.453446220521317400e+02,5.527887144809920983e+02,-1.925559075711396702e+02,1.925559075711396702e+02
2.666666666666667185e-02,-8.000000000000000167e-02,7.956592297326690044e-01,7.431650995163010975e+02,5.491039773609304575e+02,-1.940611221553706685e+02,1.940611221553706685e+02
3.333333333333332593e-02,-8.000000000000000167e-02,7.903828430906068014e-01,7.407533550370937974e+02,5.453049789786457495e+02,-1.954483760584479626e+02,1.954483760584479626e+02
4.000000000000000777e-02,-8.000000000000000167e-02,7.849481153838067105e-01,7.381065840286646562e+02,5.413919750297495739e+02,-1.967146089989149402e+02,1.967146089989149402e+02
4.666666666666666186e-02,-8.000000000000000167e-02,7.793558869233337960e-01,7.352224991953005429e+02,5.373655705382091128e+02,-1.978569286570914585e+02,1.978569286570914585e+02
5.333333333333334370e-02,-8.000000000000000167e-02,7.736075080261659576e-01,7.320993728558114526e+02,5.332267377322482389e+02,-1.988726351235632706e+02,1.988726351235632706e+02
5.999999999999999778e-02,-8.000000000000000167e-02,7.677048616194748210e-01,7.287360779042656986e+02,5.289768323194307413e+02,-1.997592455848350426e+02,1.997592455848350426e+02
6.666666666666667962e-02,-8.000000000000000167e-02,7.616503831926559887e-01,7.251321268458277700e+02,5.246176078521211821e+02,-2.005145189937066448e+02,2.005145189937066448e+02
7.333333333333333370e-02,-8.000000000000000167e-02,7.554470776685707767e-01,7.212877083239661715e+02,5.201512278747798064e+02,-2.011364804491864220e+02,2.011364804491864220e+02
8.000000000000001554e-02,-8.000000000000000167e-02,7.490985327741075395e-01,7.172037205417753967e+02,5.155802755507663733e+02,-2.016234449910091087e+02,2.016234449910091087e+02
8.666666666666666963e-02,-8.000000000000000167e-02,7.426089285077948077e-01,7.128818009769152013e+02,5.109077604790210216e+02,-2.019740404978940944e+02,2.019740404978940944e+02
9.333333333333335147e-02,-8.000000000000000167e-02,7.359830423293436397e-01,7.083243517978994532e+02,5.061371224305362944e+02,-2.021872293673632157e+02,2.021872293673632157e+02
1.000000000000000056e-01,-8.000000000000000167e-02,7.292262497329360382e-01,7.035345604100857599e+02,5.012722317611228391e+02,-2.022623286489628924e+02,2.022623286489628924e+02
1.066666666666666874e-01,-8.000000000000000167e-02,7.223445199128371019e-01,6.985164145934346607e+02,4.963173862906514842e+02,-2.021990283027831481e+02,2.021990283027831481e+02
1.133333333333333415e-01,-8.000000000000000167e-02,7.153444062862368558e-01,6.932747117412775424e+02,4.912773044794993211e+02,-2.019974072617781928e+02,2.019974072617781928e+02
1.199999999999999956e-01,-8.000000000000000167e-02,7.082330317035014922e-01,6.878150617698945553e+02,4.861571147799299411e+02,-2.016579469899646142e+02,2.016579469899646142e+02
1.266666666666666774e-01,-8.000000000000000167e-02,7.010180682493336590e-01,6.821438833422611197e+02,4.809623410929290799e+02,-2.011815422493320114e+02,2.011815422493320114e+02
1.333333333333333315e-01,-8.000000000000000167e-02,6.937077116184442449e-01,6.762683931349540671e+02,4.756988843186886697e+02,-2.005695088162654827e+02,2.005695088162654827e+02
1.400000000000000133e-01,-8.000000000000000167e-02,6.863106501346567523e-01,6.701965879735984117e+02,4.703730000503617248e+02,-1.998235879232367154e+02,1.998235879232367154e+02
1.466666666666666674e-01,-8.000000000000000167e-02,6.788360285710508535e-01,6.639372197676002543e+02,4.649912725245653746e+02,-1.989459472430347660e+02,1.989459472430347660e+02
1.533333333333333492e-01,-8.000000000000000167e-02,6.712934070187319691e-01,6.574997632871049973e+02,4.595605850068957920e+02,-1.979391782802091484e+02,1.979391782802091484e+02
1.600000000000000033e-01,-8.000000000000000167e-02,6.636927151408313907e-01,6.508943769415707266e+02,4.540880868548073863e+02,-1.968062900867633971e+02,1.968062900867633971e+02
1.666666666666666574e-01,-8.000000000000000167e-02,6.560442022340444712e-01,6.441318568372971640e+02,4.485811575619208043e+02,-1.955506992753764166e+02,1.955506992753764166e+02
1.733333333333333670e-01,-8.000000000000000167e-02,6.483583836000583744e-01,6.372235845076861551e+02,4.430473681454508323e+02,-1.941762163622352375e+02,1.941762163622352375e+02
1.800000000000000211e-01,-8.000000000000000167e-02,6.406459838013017771e-01,6.301814688218593119e+02,4.374944402903461196e+02,-1.926870285315132207e+02,1.926870285315132207e+02
1.866666666666666752e-01,-8.000000000000000167e-02,6.329178774374566441e-01,6.230178826814774311e+02,4.319302037083775758e+02,-1.910876789730997700e+02,1.910876789730997700e+02
1.933333333333333293e-01,-8.000000000000000167e-02,6.251850281292510303e-01,6.157455952093073392e+02,4.263625522064696156e+02,-1.893830430028377805e+02,1.893830430028377805e+02
2.000000000000000389e-01,-8.000000000000000167e-02,6.174584264326459238e-01,6.083777002136152987e+02,4.207993989849139211e+02,-1.875783012287012923e+02,1.875783012287012923e+02
2.066666666666666929e-01,-8.000000000000000167e-02,6.097490274285199963e-01,6.009275417775597816e+02,4.152486317019432249e+02,-1.856789100756165851e+02,1.856789100756165851e+02
2.133333333333333470e-01,-8.000000000000000167e-02,6.020676887396548826e-01,5.934086378706325604e+02,4.097180678459603769e+02,-1.836905700246721835e+02,1.836905700246721835e+02
2.200000000000000011e-01,-8.000000000000000167e-02,5.944251097180079935e-01,5.858346029085266764e+02,4.042154109503745758e+02,-1.816191919581520153e+02,1.816191919581520153e+02
2.266666666666666552e-01,-8.000000000000000167e-02,5.868317725212149893e-01,5.782190701979527603e+02,3.987482081686836182e+02,-1.794708620292691421e+02,1.794708620292691421e+02
2.333333333333333648e-01,-8.000000000000000167e-02,5.792978857587460784e-01,5.705756151937548566e+02,3.933238096997059756e+02,-1.772518054940488810e+02,1.772518054940488810e+02
2.400000000000000189e-01,-8.000000000000000167e-02,5.718333313363326287e-01,5.629176804677260861e+02,3.879493305155683061e+02,-1.749683499521577801e+02,1.749683499521577801e+02
2.466666666666666730e-01,-8.000000000000000167e-02,5.644476150637722789e-01,5.552585032428820568e+02,3.826316147993248933e+02,-1.726268884435571351e+02,1.726268884435571351e+02
2.533333333333332993e-01,-8.000000000000000167e-02,5.571498215179204738e-01,5.476110462852118417e+02,3.773772034463115688e+02,-1.702338428389003013e+02,1.702338428389003013e+02
2.600000000000000089e-01,-8.000000000000000167e-02,5.499485735717208890e-01,5.399879328691587261e+02,3.721923049250478357e+02,-1.677956279441108904e+02,1.677956279441108904e+02
2.666666666666667185e-01,-8.000000000000000167e-02,5.428519969138289047e-01,5.324013864456793499e+02,3.670827697313656586e+02,-1.653186167143136913e+02,1.653186167143136913e+02
2.733333333333333171e-01,-8.000000000000000167e-02,5.358676897940948258e-01,5.248631755453491223e+02,3.620540686051571129e+02,-1.628091069401920095e+02,1.628091069401920095e+02
2.800000000000000266e-01,-8.000000000000000167e-02,5.290026981402412565e-01,5.173845643464160275e+02,3.571112746143825234e+02,-1.602732897320335042e+02,1.602732897320335042e+02
2.866666666666667362e-01,-8.000000000000000167e-02,5.222634961027283751e-01,5.099762692317899564e+02,3.522590491473732754e+02,-1.577172200844167378e+02,1.577172200844167378e+02
2.933333333333333348e-01,-8.000000000000000167e-02,5.156559720000888358e-01,5.026484215524333763e+02,3.475016317934727681e+02,-1.551467897589606082e+02,1.551467897589606082e+02
2.999999999999999889e-01,-8.000000000000000167e-02,5.091854195577574238e-01,4.954105367101087154e+02,3.428428340349941550e+02,-1.525677026751145320e+02,1.525677026751145320e+02
-1.000000000000000056e-01,-7.333333333333333370e-02,8.647878283066232630e-01,7.498332212413184834e+02,5.990670980161199850e+02,-1.507661232251984416e+02,1.507661232251984416e+02
-9.333333333333333759e-02,-7.333333333333333370e-02,8.622041030671194761e-01,7.510101684162460742e+02,5.972068158436773047e+02,-1.538033525725687127e+02,1.538033525725687127e+02
-8.666666666666666963e-02,-7.333333333333333370e-02,8.595061035408591010e-01,7.520482954060759084e+02,5.952642561847699199e+02,-1.567840392213059886e+02,1.567840392213059886e+02
-8.000000000000000167e-02,-7.333333333333333370e-02,8.566901734292131643e-01,7.529419529303340823e+02,5.932367865043847814e+02,-1.597051664259493009e+02,1.597051664259493009e+02
-7.333333333333333370e-02,-7.333333333333333370e-02,8.537526799089745211e-01,7.536854159611410751e+02,5.911217911698129228e+02,-1.625636247913281238e+02,1.625636247913281238e+02
-6.666666666666667962e-02,-7.333333333333333370e-02,8.506900304161153503e-01,7.542729001705658902e+02,5.889166835349543589e+02,-1.653562166356115313e+02,1.653562166356115313e+02
-6.000000000000000472e-02,-7.333333333333333370e-02,8.474986908685278042e-01,7.546985804019743682e+02,5.866189190606912689e+02,-1.680796613412830993e+02,1.680796613412830993e+02
-5.333333333333333676e-02,-7.333333333333333370e-02,8.441752053359818930e-01,7.549566112403213083e+02,5.842260094772582306e+02,-1.707306017630629924e+02,1.707306017630629924e+02
-4.666666666666666879e-02,-7.333333333333333370e-02,8.407162171494801939e-01,7.550411497414629594e+02,5.817355379829770072e+02,-1.733056117584859521e+02,1.733056117584859521e+02
-4.000000000000000083e-02,-7.333333333333333370e-02,8.371184914237923547e-01,7.549463803624994398e+02,5.791451754604818234e+02,-1.758012049020175596e+02,1.758012049020175596e+02
